Date,SiteName,LocationName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
22/02/2020,York,Parliament Street,,Saturday,2020,,February,8,16055,16919,32974,,,,,,
22/02/2020,York,Stonegate,,Saturday,2020,,February,8,14416,12358,26774,,,,,,
23/02/2020,York,Coney Street,,Sunday,2020,,February,8,6923,5678,12601,,,,,,
23/02/2020,York,Micklegate,,Sunday,2020,,February,8,3016,2936,5952,,,,,,
23/02/2020,York,Parliament Street,,Sunday,2020,,February,8,6237,7378,13615,,,,,,
23/02/2020,York,Stonegate,,Sunday,2020,,February,8,6813,5955,12768,,,,,,
01/03/2020,York,Coney Street,,Sunday,2020,,February,9,10736,8296,19032,,,,,,
01/03/2020,York,Micklegate,,Sunday,2020,,February,9,2838,2684,5522,,,,,,
01/03/2020,York,Parliament Street,,Sunday,2020,,February,9,7502,7835,15337,,,,,,
01/03/2020,York,Stonegate,,Sunday,2020,,February,9,9880,8651,18531,,,,,,
24/02/2020,York,Coney Street,,Monday,2020,,February,9,7095,5764,12859,,,,,,
24/02/2020,York,Micklegate,,Monday,2020,,February,9,2634,1817,4451,,,,,,
24/02/2020,York,Parliament Street,,Monday,2020,,February,9,5430,6691,12121,,,,,,
24/02/2020,York,Stonegate,,Monday,2020,,February,9,4818,4376,9194,,,,,,
25/02/2020,York,Coney Street,,Tuesday,2020,,February,9,9682,7262,16944,,,,,,
25/02/2020,York,Micklegate,,Tuesday,2020,,February,9,3088,2038,5126,,,,,,
25/02/2020,York,Parliament Street,,Tuesday,2020,,February,9,8137,9020,17157,,,,,,
25/02/2020,York,Stonegate,,Tuesday,2020,,February,9,5988,5573,11561,,,,,,
26/02/2020,York,Coney Street,,Wednesday,2020,,February,9,9586,7848,17434,,,,,,
26/02/2020,York,Micklegate,,Wednesday,2020,,February,9,3385,2281,5666,,,,,,
26/02/2020,York,Parliament Street,,Wednesday,2020,,February,9,7865,8788,16653,,,,,,
26/02/2020,York,Stonegate,,Wednesday,2020,,February,9,8439,7547,15986,,,,,,
27/02/2020,York,Coney Street,,Thursday,2020,,February,9,11194,8199,19393,,,,,,
27/02/2020,York,Micklegate,,Thursday,2020,,February,9,3435,2326,5761,,,,,,
27/02/2020,York,Parliament Street,,Thursday,2020,,February,9,8097,9011,17108,,,,,,
27/02/2020,York,Stonegate,,Thursday,2020,,February,9,6759,6476,13235,,,,,,
28/02/2020,York,Coney Street,,Friday,2020,,February,9,9229,7172,16401,,,,,,
28/02/2020,York,Micklegate,,Friday,2020,,February,9,3162,2014,5176,,,,,,
28/02/2020,York,Parliament Street,,Friday,2020,,February,9,6873,7403,14276,,,,,,
28/02/2020,York,Stonegate,,Friday,2020,,February,9,7444,6978,14422,,,,,,
29/02/2020,York,Coney Street,,Saturday,2020,,February,9,19411,16488,35899,,,,,,
29/02/2020,York,Micklegate,,Saturday,2020,,February,9,4564,3414,7978,,,,,,
29/02/2020,York,Parliament Street,,Saturday,2020,,February,9,14928,15235,30163,,,,,,
29/02/2020,York,Stonegate,,Saturday,2020,,February,9,18585,16891,35476,,,,,,
02/03/2020,York,Coney Street,,Monday,2020,,March,10,8650,6533,15183,,,,,,
02/03/2020,York,Micklegate,,Monday,2020,,March,10,3022,2369,5391,,,,,,
02/03/2020,York,Parliament Street,,Monday,2020,,March,10,9433,10663,20096,,,,,,
02/03/2020,York,Stonegate,,Monday,2020,,March,10,5735,5472,11207,,,,,,
03/03/2020,York,Coney Street,,Tuesday,2020,,March,10,9271,6982,16253,,,,,,
03/03/2020,York,Micklegate,,Tuesday,2020,,March,10,2544,1914,4458,,,,,,
03/03/2020,York,Parliament Street,,Tuesday,2020,,March,10,7001,7635,14636,,,,,,
03/03/2020,York,Stonegate,,Tuesday,2020,,March,10,5239,4751,9990,,,,,,
04/03/2020,York,Coney Street,,Wednesday,2020,,March,10,9733,7965,17698,,,,,,
04/03/2020,York,Micklegate,,Wednesday,2020,,March,10,2961,2214,5175,,,,,,
04/03/2020,York,Parliament Street,,Wednesday,2020,,March,10,9089,9857,18946,,,,,,
04/03/2020,York,Stonegate,,Wednesday,2020,,March,10,8565,7659,16224,,,,,,
05/03/2020,York,Coney Street,,Thursday,2020,,March,10,12157,8904,21061,,,,,,
05/03/2020,York,Micklegate,,Thursday,2020,,March,10,3205,3115,6320,,,,,,
05/03/2020,York,Parliament Street,,Thursday,2020,,March,10,10030,11000,21030,,,,,,
05/03/2020,York,Stonegate,,Thursday,2020,,March,10,7339,7032,14371,,,,,,
06/03/2020,York,Coney Street,,Friday,2020,,March,10,13153,9854,23007,,,,,,
06/03/2020,York,Micklegate,,Friday,2020,,March,10,4051,3566,7617,,,,,,
06/03/2020,York,Parliament Street,,Friday,2020,,March,10,12456,13681,26137,,,,,,
06/03/2020,York,Stonegate,,Friday,2020,,March,10,10985,9918,20903,,,,,,
07/03/2020,York,Coney Street,,Saturday,2020,,March,10,16247,13590,29837,,,,,,
07/03/2020,York,Micklegate,,Saturday,2020,,March,10,4810,4578,9388,,,,,,
07/03/2020,York,Parliament Street,,Saturday,2020,,March,10,15168,14931,30099,,,,,,
07/03/2020,York,Stonegate,,Saturday,2020,,March,10,15423,13558,28981,,,,,,
08/03/2020,York,Coney Street,,Sunday,2020,,March,10,9364,7425,16789,,,,,,
08/03/2020,York,Micklegate,,Sunday,2020,,March,10,2669,2693,5362,,,,,,
08/03/2020,York,Parliament Street,,Sunday,2020,,March,10,6760,7237,13997,,,,,,
08/03/2020,York,Stonegate,,Sunday,2020,,March,10,8595,7169,15764,,,,,,
09/03/2020,York,Coney Street,,Monday,2020,,March,11,8333,6520,14853,,,,,,
09/03/2020,York,Micklegate,,Monday,2020,,March,11,2625,2508,5133,,,,,,
09/03/2020,York,Parliament Street,,Monday,2020,,March,11,8191,9069,17260,,,,,,
09/03/2020,York,Stonegate,,Monday,2020,,March,11,5133,4505,9638,,,,,,
10/03/2020,York,Coney Street,,Tuesday,2020,,March,11,8889,6989,15878,,,,,,
10/03/2020,York,Micklegate,,Tuesday,2020,,March,11,2597,2650,5247,,,,,,
10/03/2020,York,Parliament Street,,Tuesday,2020,,March,11,7218,7616,14834,,,,,,
10/03/2020,York,Stonegate,,Tuesday,2020,,March,11,5736,5282,11018,,,,,,
11/03/2020,York,Coney Street,,Wednesday,2020,,March,11,8974,6730,15704,,,,,,
11/03/2020,York,Micklegate,,Wednesday,2020,,March,11,2936,2912,5848,,,,,,
11/03/2020,York,Parliament Street,,Wednesday,2020,,March,11,7930,8731,16661,,,,,,
11/03/2020,York,Stonegate,,Wednesday,2020,,March,11,6122,5443,11565,,,,,,
12/03/2020,York,Coney Street,,Thursday,2020,,March,11,7621,5573,13194,,,,,,
12/03/2020,York,Micklegate,,Thursday,2020,,March,11,3020,2949,5969,,,,,,
12/03/2020,York,Parliament Street,,Thursday,2020,,March,11,7727,8615,16342,,,,,,
12/03/2020,York,Stonegate,,Thursday,2020,,March,11,5439,4692,10131,,,,,,
13/03/2020,York,Coney Street,,Friday,2020,,March,11,8946,6378,15324,,,,,,
13/03/2020,York,Micklegate,,Friday,2020,,March,11,3497,3216,6713,,,,,,
13/03/2020,York,Parliament Street,,Friday,2020,,March,11,7887,8167,16054,,,,,,
13/03/2020,York,Stonegate,,Friday,2020,,March,11,7175,6712,13887,,,,,,
14/03/2020,York,Coney Street,,Saturday,2020,,March,11,13647,11522,25169,,,,,,
14/03/2020,York,Micklegate,,Saturday,2020,,March,11,4012,3938,7950,,,,,,
14/03/2020,York,Parliament Street,,Saturday,2020,,March,11,10129,9952,20081,,,,,,
14/03/2020,York,Stonegate,,Saturday,2020,,March,11,14282,12915,27197,,,,,,
15/03/2020,York,Coney Street,,Sunday,2020,,March,11,6399,5402,11801,,,,,,
15/03/2020,York,Micklegate,,Sunday,2020,,March,11,2369,2537,4906,,,,,,
15/03/2020,York,Parliament Street,,Sunday,2020,,March,11,4919,5411,10330,,,,,,
15/03/2020,York,Stonegate,,Sunday,2020,,March,11,6183,5152,11335,,,,,,
16/03/2020,York,Coney Street,,Monday,2020,,March,12,7968,6030,13998,,,,,,
16/03/2020,York,Micklegate,,Monday,2020,,March,12,2523,2548,5071,,,,,,
16/03/2020,York,Parliament Street,,Monday,2020,,March,12,7254,7609,14863,,,,,,
16/03/2020,York,Stonegate,,Monday,2020,,March,12,5815,5350,11165,,,,,,
17/03/2020,York,Coney Street,,Tuesday,2020,,March,12,6543,4945,11488,,,,,,
17/03/2020,York,Micklegate,,Tuesday,2020,,March,12,1972,2068,4040,,,,,,
17/03/2020,York,Parliament Street,,Tuesday,2020,,March,12,5816,6256,12072,,,,,,
17/03/2020,York,Stonegate,,Tuesday,2020,,March,12,4746,4265,9011,,,,,,
18/03/2020,York,Coney Street,,Wednesday,2020,,March,12,5004,3764,8768,,,,,,
18/03/2020,York,Micklegate,,Wednesday,2020,,March,12,2018,2036,4054,,,,,,
18/03/2020,York,Parliament Street,,Wednesday,2020,,March,12,4236,4758,8994,,,,,,
18/03/2020,York,Stonegate,,Wednesday,2020,,March,12,3692,3250,6942,,,,,,
19/03/2020,York,Coney Street,,Thursday,2020,,March,12,4669,3485,8154,,,,,,
19/03/2020,York,Micklegate,,Thursday,2020,,March,12,1753,1638,3391,,,,,,
19/03/2020,York,Parliament Street,,Thursday,2020,,March,12,4349,4948,9297,,,,,,
19/03/2020,York,Stonegate,,Thursday,2020,,March,12,3377,3048,6425,,,,,,
20/03/2020,York,Coney Street,,Friday,2020,,March,12,6170,4662,10832,,,,,,
20/03/2020,York,Micklegate,,Friday,2020,,March,12,1928,1820,3748,,,,,,
20/03/2020,York,Parliament Street,,Friday,2020,,March,12,5152,5566,10718,,,,,,
20/03/2020,York,Stonegate,,Friday,2020,,March,12,4994,4487,9481,,,,,,
21/03/2020,York,Coney Street,,Saturday,2020,,March,12,4654,4065,8719,,,,,,
21/03/2020,York,Micklegate,,Saturday,2020,,March,12,1256,1160,2416,,,,,,
21/03/2020,York,Parliament Street,,Saturday,2020,,March,12,4167,4782,8949,,,,,,
21/03/2020,York,Stonegate,,Saturday,2020,,March,12,4660,4085,8745,,,,,,
22/03/2020,York,Coney Street,,Sunday,2020,,March,12,2373,2011,4384,,,,,,
22/03/2020,York,Micklegate,,Sunday,2020,,March,12,732,678,1410,,,,,,
22/03/2020,York,Parliament Street,,Sunday,2020,,March,12,1927,2263,4190,,,,,,
22/03/2020,York,Stonegate,,Sunday,2020,,March,12,2377,1978,4355,,,,,,
23/03/2020,York,Coney Street,,Monday,2020,,March,13,2906,2230,5136,,,,,,
23/03/2020,York,Micklegate,,Monday,2020,,March,13,972,940,1912,,,,,,
23/03/2020,York,Parliament Street,,Monday,2020,,March,13,3162,3539,6701,,,,,,
23/03/2020,York,Stonegate,,Monday,2020,,March,13,2112,1885,3997,,,,,,
24/03/2020,York,Coney Street,,Tuesday,2020,,March,13,2141,1590,3731,,,,,,
24/03/2020,York,Micklegate,,Tuesday,2020,,March,13,504,547,1051,,,,,,
24/03/2020,York,Parliament Street,,Tuesday,2020,,March,13,2255,2311,4566,,,,,,
24/03/2020,York,Stonegate,,Tuesday,2020,,March,13,1511,1388,2899,,,,,,
25/03/2020,York,Coney Street,,Wednesday,2020,,March,13,2031,1615,3646,,,,,,
25/03/2020,York,Micklegate,,Wednesday,2020,,March,13,524,433,957,,,,,,
25/03/2020,York,Parliament Street,,Wednesday,2020,,March,13,2157,2304,4461,,,,,,
25/03/2020,York,Stonegate,,Wednesday,2020,,March,13,1457,1310,2767,,,,,,
26/03/2020,York,Coney Street,,Thursday,2020,,March,13,1208,917,2125,,,,,,
26/03/2020,York,Micklegate,,Thursday,2020,,March,13,505,478,983,,,,,,
26/03/2020,York,Parliament Street,,Thursday,2020,,March,13,2095,2206,4301,,,,,,
26/03/2020,York,Stonegate,,Thursday,2020,,March,13,1337,1172,2509,,,,,,
27/03/2020,York,Coney Street,,Friday,2020,,March,13,1668,1290,2958,,,,,,
27/03/2020,York,Micklegate,,Friday,2020,,March,13,428,431,859,,,,,,
27/03/2020,York,Parliament Street,,Friday,2020,,March,13,2154,2329,4483,,,,,,
27/03/2020,York,Stonegate,,Friday,2020,,March,13,1194,1090,2284,,,,,,
28/03/2020,York,Coney Street,,Saturday,2020,,March,13,1197,1016,2213,,,,,,
28/03/2020,York,Micklegate,,Saturday,2020,,March,13,340,345,685,,,,,,
28/03/2020,York,Parliament Street,,Saturday,2020,,March,13,1132,1275,2407,,,,,,
28/03/2020,York,Stonegate,,Saturday,2020,,March,13,1066,942,2008,,,,,,
29/03/2020,York,Coney Street,,Sunday,2020,,March,13,824,703,1527,,,,,,
29/03/2020,York,Micklegate,,Sunday,2020,,March,13,281,349,630,,,,,,
29/03/2020,York,Parliament Street,,Sunday,2020,,March,13,616,605,1221,,,,,,
29/03/2020,York,Stonegate,,Sunday,2020,,March,13,1198,1208,2406,,,,,,
01/04/2020,York,Coney Street,,Wednesday,2020,,March,14,1334,999,2333,,,,,,
01/04/2020,York,Micklegate,,Wednesday,2020,,March,14,434,468,902,,,,,,
01/04/2020,York,Parliament Street,,Wednesday,2020,,March,14,1245,1433,2678,,,,,,
01/04/2020,York,Stonegate,,Wednesday,2020,,March,14,967,899,1866,,,,,,
02/04/2020,York,Coney Street,,Thursday,2020,,March,14,1431,1072,2503,,,,,,
02/04/2020,York,Micklegate,,Thursday,2020,,March,14,429,431,860,,,,,,
02/04/2020,York,Parliament Street,,Thursday,2020,,March,14,1588,1746,3334,,,,,,
02/04/2020,York,Stonegate,,Thursday,2020,,March,14,1116,968,2084,,,,,,
03/04/2020,York,Coney Street,,Friday,2020,,March,14,1561,1247,2808,,,,,,
03/04/2020,York,Micklegate,,Friday,2020,,March,14,457,445,902,,,,,,
03/04/2020,York,Parliament Street,,Friday,2020,,March,14,2072,1066,3138,,,,,,
03/04/2020,York,Stonegate,,Friday,2020,,March,14,1425,1202,2627,,,,,,
04/04/2020,York,Coney Street,,Saturday,2020,,March,14,1528,1226,2754,,,,,,
04/04/2020,York,Micklegate,,Saturday,2020,,March,14,414,402,816,,,,,,
04/04/2020,York,Parliament Street,,Saturday,2020,,March,14,1329,816,2145,,,,,,
04/04/2020,York,Stonegate,,Saturday,2020,,March,14,1485,1272,2757,,,,,,
05/04/2020,York,Coney Street,,Sunday,2020,,March,14,1160,968,2128,,,,,,
05/04/2020,York,Micklegate,,Sunday,2020,,March,14,330,337,667,,,,,,
05/04/2020,York,Parliament Street,,Sunday,2020,,March,14,1071,504,1575,,,,,,
05/04/2020,York,Stonegate,,Sunday,2020,,March,14,1219,964,2183,,,,,,
30/03/2020,York,Coney Street,,Monday,2020,,March,14,1470,1162,2632,,,,,,
30/03/2020,York,Micklegate,,Monday,2020,,March,14,456,380,836,,,,,,
30/03/2020,York,Parliament Street,,Monday,2020,,March,14,1544,1622,3166,,,,,,
30/03/2020,York,Stonegate,,Monday,2020,,March,14,2059,2190,4249,,,,,,
31/03/2020,York,Coney Street,,Tuesday,2020,,March,14,1309,977,2286,,,,,,
31/03/2020,York,Micklegate,,Tuesday,2020,,March,14,389,430,819,,,,,,
31/03/2020,York,Parliament Street,,Tuesday,2020,,March,14,1322,1448,2770,,,,,,
31/03/2020,York,Stonegate,,Tuesday,2020,,March,14,857,778,1635,,,,,,
06/04/2020,York,Coney Street,,Monday,2020,,April,15,1754,1419,3173,,,,,,
06/04/2020,York,Micklegate,,Monday,2020,,April,15,457,393,850,,,,,,
06/04/2020,York,Parliament Street,,Monday,2020,,April,15,1943,1229,3172,,,,,,
06/04/2020,York,Stonegate,,Monday,2020,,April,15,1541,1340,2881,,,,,,
07/04/2020,York,Coney Street,,Tuesday,2020,,April,15,1594,1273,2867,,,,,,
07/04/2020,York,Micklegate,,Tuesday,2020,,April,15,443,497,940,,,,,,
07/04/2020,York,Parliament Street,,Tuesday,2020,,April,15,2120,1394,3514,,,,,,
07/04/2020,York,Stonegate,,Tuesday,2020,,April,15,1328,1151,2479,,,,,,
08/04/2020,York,Coney Street,,Wednesday,2020,,April,15,1443,1208,2651,,,,,,
08/04/2020,York,Micklegate,,Wednesday,2020,,April,15,396,341,737,,,,,,
08/04/2020,York,Parliament Street,,Wednesday,2020,,April,15,2088,1131,3219,,,,,,
08/04/2020,York,Stonegate,,Wednesday,2020,,April,15,1242,1046,2288,,,,,,
09/04/2020,York,Coney Street,,Thursday,2020,,April,15,1486,1148,2634,,,,,,
09/04/2020,York,Micklegate,,Thursday,2020,,April,15,476,394,870,,,,,,
09/04/2020,York,Parliament Street,,Thursday,2020,,April,15,1955,1063,3018,,,,,,
09/04/2020,York,Stonegate,,Thursday,2020,,April,15,1251,1094,2345,,,,,,
10/04/2020,York,Coney Street,,Friday,2020,,April,15,1461,1282,2743,,,,,,
10/04/2020,York,Micklegate,,Friday,2020,,April,15,427,383,810,,,,,,
10/04/2020,York,Parliament Street,,Friday,2020,,April,15,2131,1093,3224,,,,,,
10/04/2020,York,Stonegate,,Friday,2020,,April,15,1442,1183,2625,,,,,,
11/04/2020,York,Coney Street,,Saturday,2020,,April,15,1954,1702,3656,,,,,,
11/04/2020,York,Micklegate,,Saturday,2020,,April,15,456,420,876,,,,,,
11/04/2020,York,Parliament Street,,Saturday,2020,,April,15,2151,1055,3206,,,,,,
11/04/2020,York,Stonegate,,Saturday,2020,,April,15,1872,1487,3359,,,,,,
12/04/2020,York,Coney Street,,Sunday,2020,,April,15,677,572,1249,,,,,,
12/04/2020,York,Micklegate,,Sunday,2020,,April,15,357,345,702,,,,,,
12/04/2020,York,Parliament Street,,Sunday,2020,,April,15,493,567,1060,,,,,,
12/04/2020,York,Stonegate,,Sunday,2020,,April,15,722,583,1305,,,,,,
13/04/2020,York,Coney Street,,Monday,2020,,April,16,1059,939,1998,,,,,,
13/04/2020,York,Micklegate,,Monday,2020,,April,16,398,403,801,,,,,,
13/04/2020,York,Parliament Street,,Monday,2020,,April,16,1263,664,1927,,,,,,
13/04/2020,York,Stonegate,,Monday,2020,,April,16,1105,901,2006,,,,,,
14/04/2020,York,Coney Street,,Tuesday,2020,,April,16,2296,1902,4198,,,,,,
14/04/2020,York,Micklegate,,Tuesday,2020,,April,16,555,529,1084,,,,,,
14/04/2020,York,Parliament Street,,Tuesday,2020,,April,16,2635,1448,4083,,,,,,
14/04/2020,York,Stonegate,,Tuesday,2020,,April,16,2128,1780,3908,,,,,,
15/04/2020,York,Coney Street,,Wednesday,2020,,April,16,1691,1353,3044,,,,,,
15/04/2020,York,Micklegate,,Wednesday,2020,,April,16,476,485,961,,,,,,
15/04/2020,York,Parliament Street,,Wednesday,2020,,April,16,2343,1220,3563,,,,,,
15/04/2020,York,Stonegate,,Wednesday,2020,,April,16,1538,1279,2817,,,,,,
16/04/2020,York,Coney Street,,Thursday,2020,,April,16,1939,1597,3536,,,,,,
16/04/2020,York,Micklegate,,Thursday,2020,,April,16,625,594,1219,,,,,,
16/04/2020,York,Parliament Street,,Thursday,2020,,April,16,2643,1447,4090,,,,,,
16/04/2020,York,Stonegate,,Thursday,2020,,April,16,1758,1464,3222,,,,,,
17/04/2020,York,Coney Street,,Friday,2020,,April,16,1695,1489,3184,,,,,,
17/04/2020,York,Micklegate,,Friday,2020,,April,16,526,522,1048,,,,,,
17/04/2020,York,Parliament Street,,Friday,2020,,April,16,2369,1182,3551,,,,,,
17/04/2020,York,Stonegate,,Friday,2020,,April,16,1676,1375,3051,,,,,,
18/04/2020,York,Coney Street,,Saturday,2020,,April,16,1548,1349,2897,,,,,,
18/04/2020,York,Micklegate,,Saturday,2020,,April,16,427,462,889,,,,,,
18/04/2020,York,Parliament Street,,Saturday,2020,,April,16,1520,749,2269,,,,,,
18/04/2020,York,Stonegate,,Saturday,2020,,April,16,1482,1179,2661,,,,,,
19/04/2020,York,Coney Street,,Sunday,2020,,April,16,879,739,1618,,,,,,
19/04/2020,York,Micklegate,,Sunday,2020,,April,16,558,513,1071,,,,,,
19/04/2020,York,Parliament Street,,Sunday,2020,,April,16,1994,1143,3137,,,,,,
19/04/2020,York,Stonegate,,Sunday,2020,,April,16,1041,912,1953,,,,,,
20/04/2020,York,Coney Street,,Monday,2020,,April,17,1634,1450,3084,,,,,,
20/04/2020,York,Micklegate,,Monday,2020,,April,17,522,511,1033,,,,,,
20/04/2020,York,Parliament Street,,Monday,2020,,April,17,2303,1408,3711,,,,,,
20/04/2020,York,Stonegate,,Monday,2020,,April,17,1713,1394,3107,,,,,,
21/04/2020,York,Coney Street,,Tuesday,2020,,April,17,2202,1796,3998,,,,,,
21/04/2020,York,Micklegate,,Tuesday,2020,,April,17,606,519,1125,,,,,,
21/04/2020,York,Parliament Street,,Tuesday,2020,,April,17,2518,1461,3979,,,,,,
21/04/2020,York,Stonegate,,Tuesday,2020,,April,17,1744,1439,3183,,,,,,
22/04/2020,York,Coney Street,,Wednesday,2020,,April,17,2122,1694,3816,,,,,,
22/04/2020,York,Micklegate,,Wednesday,2020,,April,17,558,528,1086,,,,,,
22/04/2020,York,Parliament Street,,Wednesday,2020,,April,17,2599,1428,4027,,,,,,
22/04/2020,York,Stonegate,,Wednesday,2020,,April,17,1640,1360,3000,,,,,,
23/04/2020,York,Coney Street,,Thursday,2020,,April,17,2205,1727,3932,,,,,,
23/04/2020,York,Micklegate,,Thursday,2020,,April,17,550,522,1072,,,,,,
23/04/2020,York,Parliament Street,,Thursday,2020,,April,17,2462,1358,3820,,,,,,
23/04/2020,York,Stonegate,,Thursday,2020,,April,17,1790,1457,3247,,,,,,
24/04/2020,York,Coney Street,,Friday,2020,,April,17,2480,1895,4375,,,,,,
24/04/2020,York,Micklegate,,Friday,2020,,April,17,611,500,1111,,,,,,
24/04/2020,York,Parliament Street,,Friday,2020,,April,17,2844,1592,4436,,,,,,
24/04/2020,York,Stonegate,,Friday,2020,,April,17,2103,1806,3909,,,,,,
25/04/2020,York,Coney Street,,Saturday,2020,,April,17,2639,2152,4791,,,,,,
25/04/2020,York,Micklegate,,Saturday,2020,,April,17,577,553,1130,,,,,,
25/04/2020,York,Parliament Street,,Saturday,2020,,April,17,2449,1236,3685,,,,,,
25/04/2020,York,Stonegate,,Saturday,2020,,April,17,2678,2350,5028,,,,,,
26/04/2020,York,Coney Street,,Sunday,2020,,April,17,1753,1352,3105,,,,,,
26/04/2020,York,Micklegate,,Sunday,2020,,April,17,432,385,817,,,,,,
26/04/2020,York,Parliament Street,,Sunday,2020,,April,17,1160,620,1780,,,,,,
26/04/2020,York,Stonegate,,Sunday,2020,,April,17,1437,1161,2598,,,,,,
01/05/2020,York,Coney Street,,Friday,2020,,April,18,2056,1572,3628,,,,,,
01/05/2020,York,Micklegate,,Friday,2020,,April,18,602,457,1059,,,,,,
01/05/2020,York,Parliament Street,,Friday,2020,,April,18,1916,1202,3118,,,,,,
01/05/2020,York,Stonegate,,Friday,2020,,April,18,1747,1498,3245,,,,,,
02/05/2020,York,Coney Street,,Saturday,2020,,April,18,2003,1692,3695,,,,,,
02/05/2020,York,Micklegate,,Saturday,2020,,April,18,592,519,1111,,,,,,
02/05/2020,York,Parliament Street,,Saturday,2020,,April,18,2105,1123,3228,,,,,,
02/05/2020,York,Stonegate,,Saturday,2020,,April,18,2141,1738,3879,,,,,,
03/05/2020,York,Coney Street,,Sunday,2020,,April,18,1829,1462,3291,,,,,,
03/05/2020,York,Micklegate,,Sunday,2020,,April,18,500,335,835,,,,,,
03/05/2020,York,Parliament Street,,Sunday,2020,,April,18,1230,672,1902,,,,,,
03/05/2020,York,Stonegate,,Sunday,2020,,April,18,1759,1469,3228,,,,,,
27/04/2020,York,Coney Street,,Monday,2020,,April,18,2612,2052,4664,,,,,,
27/04/2020,York,Micklegate,,Monday,2020,,April,18,767,584,1351,,,,,,
27/04/2020,York,Parliament Street,,Monday,2020,,April,18,2631,1549,4180,,,,,,
27/04/2020,York,Stonegate,,Monday,2020,,April,18,1817,1507,3324,,,,,,
28/04/2020,York,Coney Street,,Tuesday,2020,,April,18,1483,1107,2590,,,,,,
28/04/2020,York,Micklegate,,Tuesday,2020,,April,18,497,413,910,,,,,,
28/04/2020,York,Parliament Street,,Tuesday,2020,,April,18,1643,1028,2671,,,,,,
28/04/2020,York,Stonegate,,Tuesday,2020,,April,18,1066,934,2000,,,,,,
29/04/2020,York,Coney Street,,Wednesday,2020,,April,18,1871,1393,3264,,,,,,
29/04/2020,York,Micklegate,,Wednesday,2020,,April,18,586,422,1008,,,,,,
29/04/2020,York,Parliament Street,,Wednesday,2020,,April,18,1515,836,2351,,,,,,
29/04/2020,York,Stonegate,,Wednesday,2020,,April,18,1314,1150,2464,,,,,,
30/04/2020,York,Coney Street,,Thursday,2020,,April,18,2245,1613,3858,,,,,,
30/04/2020,York,Micklegate,,Thursday,2020,,April,18,727,518,1245,,,,,,
30/04/2020,York,Parliament Street,,Thursday,2020,,April,18,2186,1239,3425,,,,,,
30/04/2020,York,Stonegate,,Thursday,2020,,April,18,1545,1359,2904,,,,,,
04/05/2020,York,Coney Street,,Monday,2020,,May,19,1929,1560,3489,,,,,,
04/05/2020,York,Micklegate,,Monday,2020,,May,19,440,418,858,,,,,,
04/05/2020,York,Parliament Street,,Monday,2020,,May,19,1703,1118,2821,,,,,,
04/05/2020,York,Stonegate,,Monday,2020,,May,19,1937,1580,3517,,,,,,
05/05/2020,York,Coney Street,,Tuesday,2020,,May,19,2205,1706,3911,,,,,,
05/05/2020,York,Micklegate,,Tuesday,2020,,May,19,658,491,1149,,,,,,
05/05/2020,York,Parliament Street,,Tuesday,2020,,May,19,2531,1430,3961,,,,,,
05/05/2020,York,Stonegate,,Tuesday,2020,,May,19,1746,1456,3202,,,,,,
06/05/2020,York,Coney Street,,Wednesday,2020,,May,19,1849,1389,3238,,,,,,
06/05/2020,York,Micklegate,,Wednesday,2020,,May,19,609,580,1189,,,,,,
06/05/2020,York,Parliament Street,,Wednesday,2020,,May,19,2821,1707,4528,,,,,,
06/05/2020,York,Stonegate,,Wednesday,2020,,May,19,1706,1373,3079,,,,,,
07/05/2020,York,Coney Street,,Thursday,2020,,May,19,2514,1808,4322,,,,,,
07/05/2020,York,Micklegate,,Thursday,2020,,May,19,627,542,1169,,,,,,
07/05/2020,York,Parliament Street,,Thursday,2020,,May,19,3042,1713,4755,,,,,,
07/05/2020,York,Stonegate,,Thursday,2020,,May,19,1731,1522,3253,,,,,,
08/05/2020,York,Coney Street,,Friday,2020,,May,19,2358,1805,4163,,,,,,
08/05/2020,York,Micklegate,,Friday,2020,,May,19,644,453,1097,,,,,,
08/05/2020,York,Parliament Street,,Friday,2020,,May,19,2351,1197,3548,,,,,,
08/05/2020,York,Stonegate,,Friday,2020,,May,19,2003,1720,3723,,,,,,
09/05/2020,York,Coney Street,,Saturday,2020,,May,19,2034,1709,3743,,,,,,
09/05/2020,York,Micklegate,,Saturday,2020,,May,19,630,457,1087,,,,,,
09/05/2020,York,Parliament Street,,Saturday,2020,,May,19,2313,1412,3725,,,,,,
09/05/2020,York,Stonegate,,Saturday,2020,,May,19,1946,1589,3535,,,,,,
10/05/2020,York,Coney Street,,Sunday,2020,,May,19,797,672,1469,,,,,,
10/05/2020,York,Micklegate,,Sunday,2020,,May,19,337,330,667,,,,,,
10/05/2020,York,Parliament Street,,Sunday,2020,,May,19,950,513,1463,,,,,,
10/05/2020,York,Stonegate,,Sunday,2020,,May,19,817,629,1446,,,,,,
11/05/2020,York,Coney Street,,Monday,2020,,May,20,1591,1222,2813,,,,,,
11/05/2020,York,Micklegate,,Monday,2020,,May,20,480,520,1000,,,,,,
11/05/2020,York,Parliament Street,,Monday,2020,,May,20,2011,1238,3249,,,,,,
